FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
6/12/08,24,39,-9999,48,30,-9999,31,31,43,27
7/12/08,1,36,-9999,44,48,-9999,33,-9999,45,28
7/12/08,2,29,27,33,-9999,-9999,44,41,29,32
7/12/08,3,24,27,29,-9999,-9999,26,37,40,41
7/12/08,4,25,24,28,-9999,-9999,28,30,27,41
7/12/08,5,34,23,30,35,-9999,27,30,42,35
7/12/08,6,36,21,37,34,-9999,34,63,39,43
7/12/08,7,34,25,41,34,-9999,37,76,29,37
7/12/08,8,37,32,47,39,-9999,32,95,34,39
7/12/08,9,44,48,50,37,19,29,109,48,40
7/12/08,10,50,67,45,39,48,42,113,42,19
7/12/08,11,53,70,59,46,-9999,45,114,46,24
7/12/08,12,47,43,52,38,41,40,193,49,19
7/12/08,13,32,53,34,21,29,27,96,37,22
7/12/08,14,11,61,29,19,19,22,-9999,34,18
7/12/08,15,14,37,11,5,9,18,-9999,26,6
7/12/08,16,23,17,13,4,-9999,46,-9999,20,24
7/12/08,17,31,28,24,8,35,37,-9999,27,22
7/12/08,18,25,43,25,30,49,31,-9999,25,15
7/12/08,19,15,32,17,32,19,21,-9999,28,-9999
7/12/08,20,17,25,13,22,19,36,138,27,-9999
7/12/08,21,16,20,16,32,47,22,66,26,-9999
7/12/08,22,19,27,18,19,51,21,52,10,16
7/12/08,23,24,29,19,22,29,26,44,11,13
7/12/08,24,26,24,22,19,33,26,72,35,15
8/12/08,1,24,19,25,23,25,28,59,30,24
8/12/08,2,19,28,25,30,29,29,61,27,27
8/12/08,3,21,26,24,26,32,31,59,15,24
8/12/08,4,27,18,24,27,34,27,51,31,24
8/12/08,5,31,19,23,34,32,30,38,38,28
8/12/08,6,35,25,24,35,42,33,26,29,32
8/12/08,7,46,47,33,38,59,35,26,30,34
8/12/08,8,48,53,41,42,42,39,55,48,38
8/12/08,9,53,70,41,38,19,29,111,58,37
8/12/08,10,-9999,-9999,39,33,39,36,144,56,23
8/12/08,11,-9999,-9999,42,35,36,47,136,67,27
8/12/08,12,-9999,-9999,42,38,38,34,138,57,26
8/12/08,13,-9999,-9999,35,21,9,29,36,26,22
8/12/08,14,-9999,-9999,29,20,25,28,11,21,18
8/12/08,15,-9999,-9999,34,22,27,32,24,28,20
8/12/08,16,28,26,32,26,35,35,-9999,29,20
8/12/08,17,31,20,30,21,34,33,41,31,28
8/12/08,18,30,33,33,32,-9999,36,68,30,33
8/12/08,19,31,47,34,30,55,35,65,47,45
8/12/08,20,34,50,34,28,35,38,-9999,28,-9999
8/12/08,21,35,49,35,31,40,33,-9999,30,38
8/12/08,22,32,39,33,30,33,42,-9999,19,36
8/12/08,23,37,49,39,32,28,46,46,32,28
8/12/08,24,40,56,44,31,39,47,35,47,34
9/12/08,1,39,43,43,29,44,38,26,44,40
9/12/08,2,38,35,41,34,40,39,27,61,43
9/12/08,3,37,37,38,27,31,34,19,50,43
9/12/08,4,32,39,31,25,22,37,15,46,38
9/12/08,5,31,39,30,26,36,24,22,41,39
9/12/08,6,36,43,30,29,42,30,29,43,44
9/12/08,7,38,60,32,32,39,36,38,50,42
9/12/08,8,37,61,36,32,61,-9999,29,72,46
9/12/08,9,35,75,35,30,38,55,32,85,43
9/12/08,10,26,70,28,30,26,48,37,52,30
9/12/08,11,25,54,24,21,23,34,41,23,19
9/12/08,12,27,41,26,25,26,33,30,16,35
9/12/08,13,21,28,20,12,16,28,-9999,23,21
9/12/08,14,17,14,19,10,16,18,-9999,17,16
9/12/08,15,14,11,18,4,17,18,-9999,2,17
9/12/08,16,15,11,15,17,-9999,15,-9999,4,17
9/12/08,17,17,20,21,19,16,16,41,12,19
9/12/08,18,20,24,45,34,34,34,43,11,-9999
9/12/08,19,25,20,55,40,40,48,56,20,-9999
9/12/08,20,31,32,39,35,44,45,51,18,44
9/12/08,21,31,50,35,31,40,56,51,31,41
9/12/08,22,37,51,37,32,21,39,42,48,39
9/12/08,23,38,48,41,36,40,38,51,48,34
9/12/08,24,30,41,45,31,23,32,35,51,51
10/12/08,1,38,35,39,35,19,28,29,46,58
10/12/08,2,36,32,32,41,33,24,18,41,48
10/12/08,3,27,37,31,28,22,22,19,39,41
10/12/08,4,26,31,30,31,40,27,28,33,36
10/12/08,5,34,28,22,32,46,37,26,34,33
10/12/08,6,42,41,15,35,49,47,34,35,36
10/12/08,7,50,69,30,31,48,52,49,39,39
10/12/08,8,49,76,34,46,33,61,56,45,40
10/12/08,9,59,77,42,44,52,44,88,46,37
10/12/08,10,59,86,47,42,49,37,105,59,33
10/12/08,11,55,98,62,45,-9999,48,55,70,27
10/12/08,12,46,96,51,37,28,48,-9999,58,34
10/12/08,13,16,73,22,3,31,40,-9999,52,31
10/12/08,14,18,47,25,21,3,26,-9999,-9999,15
10/12/08,15,22,17,11,25,22,20,-9999,-9999,24
10/12/08,16,18,11,11,23,41,31,-9999,-9999,31
10/12/08,17,17,-9999,14,21,35,46,87,18,34
10/12/08,18,10,-9999,12,21,10,53,57,13,31
10/12/08,19,15,19,15,20,2,59,68,12,30
10/12/08,20,22,18,22,21,19,64,51,6,29
10/12/08,21,30,31,28,37,40,27,53,37,-9999
10/12/08,22,-9999,25,34,50,46,33,65,21,63
10/12/08,23,-9999,17,37,31,69,43,61,28,58
10/12/08,24,-9999,16,36,38,94,54,42,27,-9999
11/12/08,1,39,33,26,37,50,64,38,18,28
11/12/08,2,32,40,15,38,34,48,58,31,27
11/12/08,3,34,35,11,42,54,39,33,18,37
11/12/08,4,39,39,12,40,50,43,36,20,37
11/12/08,5,39,38,32,40,31,50,33,24,38
11/12/08,6,45,38,45,44,48,53,36,41,38
11/12/08,7,45,49,48,45,47,44,35,30,37
11/12/08,8,53,45,49,39,55,42,34,50,43
11/12/08,9,51,72,53,32,34,44,36,51,37
11/12/08,10,56,81,59,38,42,53,52,69,24
11/12/08,11,60,-9999,65,43,56,49,-9999,63,8
11/12/08,12,58,-9999,61,58,58,54,-9999,91,20
11/12/08,13,63,95,63,49,40,59,-9999,80,-9999
11/12/08,14,55,79,67,44,-9999,55,-9999,70,30
11/12/08,15,63,68,65,37,-9999,56,-9999,60,33
11/12/08,16,59,55,50,37,-9999,31,-9999,33,22
11/12/08,17,27,44,56,43,36,30,30,26,14
11/12/08,18,22,52,33,31,36,23,32,19,29
11/12/08,19,23,44,28,12,20,24,37,29,24
11/12/08,20,21,39,24,17,29,32,59,41,18
11/12/08,21,26,52,23,31,30,42,86,37,24
11/12/08,22,28,42,27,41,41,37,69,43,30
11/12/08,23,29,31,29,37,27,27,66,36,37
11/12/08,24,24,30,38,44,49,34,60,30,34
12/12/08,1,42,32,33,64,46,47,78,37,37
12/12/08,2,40,38,30,91,41,52,82,49,49
12/12/08,3,33,25,29,120,35,51,46,38,34
12/12/08,4,39,23,32,64,50,32,34,40,34
12/12/08,5,41,30,30,41,57,25,23,46,30
12/12/08,6,35,46,29,29,52,30,-9999,50,32
12/12/08,7,28,38,35,35,43,33,-9999,28,41
12/12/08,8,31,43,40,33,40,30,-9999,40,41
12/12/08,9,37,51,43,18,22,36,-9999,44,39
12/12/08,10,45,53,50,29,26,42,-9999,45,26
12/12/08,11,51,65,59,34,-9999,52,-9999,52,13
12/12/08,12,42,74,58,44,44,50,-9999,48,15
12/12/08,13,36,-9999,66,40,21,44,-9999,42,20
12/12/08,14,35,68,66,32,38,36,-9999,65,20
12/12/08,15,30,58,48,-9999,40,39,-9999,73,21
12/12/08,16,28,51,36,-9999,29,30,-9999,57,16
12/12/08,17,34,36,38,23,28,35,-9999,48,18
12/12/08,18,31,34,40,31,35,36,-9999,33,19
12/12/08,19,22,34,28,46,31,27,-9999,24,25
12/12/08,20,21,30,23,31,28,22,-9999,33,17
12/12/08,21,19,32,25,22,35,31,-9999,25,24
12/12/08,22,23,36,29,23,19,23,-9999,30,17
12/12/08,23,23,41,40,23,54,28,-9999,7,26
12/12/08,24,27,45,53,22,40,23,-9999,46,50
13/12/08,1,29,38,50,39,55,32,-9999,66,35
13/12/08,2,27,32,43,40,33,42,-9999,85,44
13/12/08,3,29,29,43,28,40,38,-9999,60,38
13/12/08,4,31,30,41,33,34,31,-9999,71,36
13/12/08,5,32,32,41,34,52,34,-9999,53,35
13/12/08,6,33,39,43,39,31,34,-9999,47,35
13/12/08,7,37,49,43,49,32,49,-9999,48,36
13/12/08,8,44,58,48,43,50,45,-9999,61,48
13/12/08,9,46,66,53,37,34,43,-9999,74,37
13/12/08,10,52,80,65,44,44,46,-9999,58,20
13/12/08,11,57,89,72,51,24,41,-9999,64,34
13/12/08,12,53,81,81,56,51,48,-9999,52,33
13/12/08,13,43,74,78,-9999,39,47,-9999,60,37
13/12/08,14,44,65,70,62,34,45,-9999,62,46
13/12/08,15,47,49,73,49,52,26,-9999,54,49
13/12/08,16,50,50,66,39,55,39,-9999,52,29
13/12/08,17,35,67,40,27,43,28,-9999,50,29
13/12/08,18,19,63,22,22,20,50,56,46,37
13/12/08,19,23,37,25,25,28,45,63,37,40
13/12/08,20,30,40,31,28,40,48,57,37,37
13/12/08,21,35,43,33,25,45,41,50,48,39
13/12/08,22,36,45,38,31,37,39,47,40,46
13/12/08,23,37,50,38,30,40,47,38,28,54
13/12/08,24,39,52,40,30,35,43,28,62,48
14/12/08,1,38,55,40,32,45,45,22,65,51
14/12/08,2,36,53,41,37,49,39,15,50,68
14/12/08,3,35,49,46,41,45,33,23,46,52
14/12/08,4,34,43,48,37,36,38,19,55,47
14/12/08,5,37,42,43,41,33,44,22,39,47
14/12/08,6,35,41,-9999,45,32,62,21,46,44
14/12/08,7,36,43,-9999,40,42,62,29,52,52
14/12/08,8,40,54,-9999,34,46,56,31,57,45
14/12/08,9,41,62,51,22,35,56,34,64,48
14/12/08,10,47,57,48,27,29,71,47,56,31
14/12/08,11,48,62,46,28,-9999,45,-9999,63,23
14/12/08,12,60,68,58,36,34,39,19,81,26
14/12/08,13,58,78,59,35,35,47,2,73,29
14/12/08,14,38,71,47,30,57,40,14,67,26
14/12/08,15,20,55,33,25,-9999,19,-9999,49,20
14/12/08,16,31,44,32,31,-9999,23,-9999,22,20
14/12/08,17,27,44,24,27,-9999,28,-9999,18,21
14/12/08,18,12,42,13,16,-9999,31,29,22,26
14/12/08,19,12,31,16,20,32,38,34,33,31
14/12/08,20,15,36,22,15,33,37,41,31,40
14/12/08,21,26,64,26,20,27,37,40,41,35
14/12/08,22,21,71,29,31,30,33,40,98,34
14/12/08,23,-9999,63,32,32,35,38,30,96,40
14/12/08,24,-9999,47,36,26,32,39,30,107,53
15/12/08,1,-9999,34,36,33,32,47,33,70,57
15/12/08,2,-9999,30,33,39,39,46,29,47,60
15/12/08,3,29,24,32,38,39,61,34,39,50
15/12/08,4,32,19,31,33,44,63,40,31,43
15/12/08,5,34,17,32,33,59,56,38,15,42
15/12/08,6,44,27,32,34,61,66,38,24,37
15/12/08,7,52,42,37,33,62,58,48,33,42
15/12/08,8,61,44,40,44,43,47,60,41,45
15/12/08,9,66,56,43,40,64,40,72,61,41
15/12/08,10,77,64,43,53,66,-9999,87,59,28
15/12/08,11,90,53,42,58,-9999,-9999,-9999,67,34
15/12/08,12,74,48,53,70,-9999,-9999,-9999,58,35
15/12/08,13,58,22,48,69,-9999,-9999,-9999,30,23
15/12/08,14,50,34,45,38,-9999,-9999,-9999,29,17
15/12/08,15,21,-9999,53,21,-9999,-9999,-9999,30,10
15/12/08,16,-9999,-9999,49,17,-9999,29,-9999,30,8
15/12/08,17,-9999,-9999,46,17,-9999,25,-9999,26,9
15/12/08,18,31,56,41,36,-9999,43,25,22,14
15/12/08,19,27,54,40,37,-9999,41,46,48,-9999
15/12/08,20,17,42,40,20,-9999,26,42,45,-9999
15/12/08,21,20,38,34,13,-9999,19,44,16,-9999
15/12/08,22,19,32,20,24,-9999,21,40,31,17
15/12/08,23,18,36,14,27,33,14,28,29,19
15/12/08,24,22,41,13,19,28,19,24,35,11
16/12/08,1,21,28,11,44,25,14,17,34,20
16/12/08,2,25,13,7,45,41,16,24,24,12
16/12/08,3,33,11,9,36,44,18,31,25,15
16/12/08,4,31,10,14,38,37,32,46,8,16
16/12/08,5,32,9,15,37,35,30,57,13,14
16/12/08,6,32,15,17,47,37,40,58,22,26
16/12/08,7,30,-9999,28,53,36,45,66,21,22
16/12/08,8,43,46,32,42,51,55,44,42,25
16/12/08,9,46,-9999,40,39,40,45,65,60,24
16/12/08,10,37,-9999,43,47,40,56,109,51,17
16/12/08,11,41,-9999,52,46,-9999,54,86,67,-9999
16/12/08,12,40,95,57,47,-9999,43,71,58,20
16/12/08,13,28,106,50,38,-9999,40,44,65,28
16/12/08,14,35,80,43,33,-9999,35,-9999,67,29
16/12/08,15,39,72,37,19,-9999,37,-9999,44,27
16/12/08,16,39,66,39,17,-9999,51,-9999,37,25
16/12/08,17,32,57,39,26,-9999,43,18,29,28
16/12/08,18,21,68,25,32,-9999,40,24,13,38
16/12/08,19,23,64,28,36,-9999,44,36,18,-9999
16/12/08,20,26,71,34,28,-9999,47,55,45,-9999
16/12/08,21,34,72,44,30,-9999,62,52,64,-9999
16/12/08,22,35,65,50,50,-9999,61,43,76,-9999
16/12/08,23,39,55,42,48,-9999,46,44,77,72
16/12/08,24,44,48,42,39,-9999,47,37,54,72
17/12/08,1,40,44,40,44,-9999,47,23,55,63
17/12/08,2,32,40,38,38,-9999,50,25,56,72
17/12/08,3,31,38,39,34,-9999,62,21,47,52
17/12/08,4,32,40,37,35,-9999,66,25,39,59
17/12/08,5,33,45,39,35,-9999,55,32,36,55
17/12/08,6,45,48,43,43,-9999,76,47,43,44
17/12/08,7,66,67,44,64,-9999,79,56,61,51
17/12/08,8,79,98,44,57,-9999,90,72,87,61
17/12/08,9,70,90,46,67,-9999,64,87,96,35
17/12/08,10,69,83,55,77,-9999,70,108,80,16
17/12/08,11,62,74,77,60,-9999,72,93,96,28
17/12/08,12,-9999,64,73,55,-9999,65,71,104,-9999
17/12/08,13,-9999,44,62,17,-9999,49,-9999,75,-9999
17/12/08,14,-9999,44,51,16,-9999,30,-9999,40,10
17/12/08,15,30,56,21,10,-9999,23,-9999,41,18
17/12/08,16,18,64,17,18,-9999,23,-9999,25,17
17/12/08,17,14,64,24,16,-9999,22,-9999,15,19
17/12/08,18,18,71,10,26,-9999,22,32,5,25
17/12/08,19,20,34,15,23,27,36,37,23,-9999
17/12/08,20,24,49,17,28,41,40,48,33,-9999
17/12/08,21,32,55,23,31,40,40,49,50,39
17/12/08,22,33,58,30,31,64,38,39,49,53
17/12/08,23,33,51,36,32,40,37,31,52,60
17/12/08,24,-9999,54,34,32,36,34,27,61,55
18/12/08,1,-9999,54,31,43,47,42,25,41,53
18/12/08,2,-9999,52,27,42,47,51,15,43,64
18/12/08,3,41,49,26,36,55,55,34,41,91
18/12/08,4,49,43,21,34,32,66,34,44,41
18/12/08,5,49,43,21,33,42,50,25,54,37
18/12/08,6,47,46,25,24,47,56,30,53,37
18/12/08,7,45,63,30,31,53,61,52,63,41
18/12/08,8,57,99,35,29,45,58,85,74,33
18/12/08,9,63,79,42,46,44,44,82,63,33
18/12/08,10,62,79,-9999,56,64,43,68,79,13
18/12/08,11,59,92,-9999,47,-9999,57,52,100,16
18/12/08,12,-9999,73,87,66,39,61,70,92,15
18/12/08,13,-9999,63,69,49,49,54,43,70,20
18/12/08,14,-9999,56,57,34,43,28,-9999,56,15
18/12/08,15,-9999,32,16,30,-9999,30,-9999,25,15
18/12/08,16,-9999,17,-9999,7,-9999,23,-9999,17,20
18/12/08,17,-9999,5,-9999,1,-9999,7,-9999,-9999,22
18/12/08,18,-9999,9,5,11,-9999,14,-9999,-9999,18
18/12/08,19,-9999,22,10,19,-9999,16,8,-9999,24
18/12/08,20,24,43,16,20,21,27,41,15,55
18/12/08,21,32,52,21,27,24,38,67,37,74
18/12/08,22,39,46,28,45,14,56,87,42,74
18/12/08,23,39,43,25,50,53,56,108,42,68
18/12/08,24,36,42,15,60,20,72,90,45,61
19/12/08,1,31,33,14,42,72,82,53,20,60
19/12/08,2,39,26,16,37,74,74,64,13,52
19/12/08,3,36,27,21,36,63,62,69,12,43
19/12/08,4,31,30,29,42,58,45,73,14,40
19/12/08,5,34,36,33,44,42,46,82,18,32
19/12/08,6,32,37,32,60,38,42,79,9,36
19/12/08,7,42,58,34,60,49,40,79,24,33
19/12/08,8,58,65,46,64,47,42,93,65,44
19/12/08,9,61,87,65,50,38,49,104,86,34
19/12/08,10,63,104,77,71,43,73,102,72,23
19/12/08,11,72,74,92,81,-9999,68,-9999,80,24
19/12/08,12,55,38,70,78,-9999,77,72,71,21
19/12/08,13,21,27,47,29,-9999,43,40,47,20
19/12/08,14,20,34,18,12,-9999,24,7,10,2
19/12/08,15,11,32,14,6,-9999,10,6,8,2
19/12/08,16,11,23,11,5,14,15,-9999,7,6
19/12/08,17,7,10,9,6,19,26,-9999,3,4
19/12/08,18,13,-9999,10,12,21,53,12,11,56
19/12/08,19,5,32,14,25,2,41,48,29,204
19/12/08,20,16,30,19,41,13,26,56,17,41
19/12/08,21,19,29,23,46,27,25,53,32,29
19/12/08,22,24,25,29,42,25,21,57,32,23
19/12/08,23,23,23,32,34,40,31,59,18,24
19/12/08,24,20,33,31,24,43,30,42,21,30
20/12/08,1,19,28,22,29,35,44,-9999,36,28
20/12/08,2,16,16,20,37,41,55,92,39,34
20/12/08,3,18,16,22,41,42,44,65,39,-9999
20/12/08,4,30,17,22,56,48,37,48,24,27
20/12/08,5,43,15,26,40,43,35,40,27,23
20/12/08,6,38,21,30,38,47,40,41,31,33
20/12/08,7,34,27,34,39,41,38,49,22,37
20/12/08,8,45,34,32,44,40,33,53,47,38
20/12/08,9,48,44,29,48,40,27,65,48,39
20/12/08,10,48,61,45,48,-9999,35,86,52,33
20/12/08,11,51,60,62,55,-9999,51,95,52,18
20/12/08,12,38,59,65,53,-9999,50,69,56,27
20/12/08,13,32,33,43,20,-9999,43,13,58,29
20/12/08,14,37,30,43,9,-9999,31,-9999,54,15
20/12/08,15,43,36,47,17,-9999,-9999,-9999,44,18
20/12/08,16,44,32,52,21,-9999,26,-9999,37,17
20/12/08,17,44,37,58,28,-9999,-9999,26,19,23
20/12/08,18,32,41,53,38,-9999,-9999,37,24,34
20/12/08,19,38,39,61,36,43,-9999,50,48,73
20/12/08,20,38,41,67,27,55,-9999,68,49,79
20/12/08,21,46,39,61,42,61,-9999,65,48,73
20/12/08,22,42,40,43,45,81,42,72,52,70
20/12/08,23,27,34,36,45,70,51,75,57,-9999
20/12/08,24,32,33,21,52,55,68,78,52,51
21/12/08,1,35,35,38,53,52,50,79,41,72
21/12/08,2,30,30,49,63,69,53,67,44,55
21/12/08,3,47,21,43,51,65,50,80,16,54
21/12/08,4,48,18,38,48,64,52,69,24,37
21/12/08,5,39,15,39,42,60,57,78,19,34
21/12/08,6,34,11,40,53,48,47,84,26,31
21/12/08,7,42,19,37,43,40,35,87,33,34
21/12/08,8,47,31,36,44,50,44,88,36,43
21/12/08,9,49,36,45,45,25,53,77,41,60
21/12/08,10,59,47,48,54,40,65,97,64,24
21/12/08,11,57,57,37,71,-9999,67,101,75,15
21/12/08,12,44,26,22,84,-9999,65,79,67,16
21/12/08,13,41,17,18,41,-9999,36,23,26,14
21/12/08,14,32,16,19,62,-9999,10,-9999,1,8
21/12/08,15,36,18,11,48,-9999,15,-9999,1,14
21/12/08,16,23,22,15,33,-9999,21,-9999,14,18
21/12/08,17,25,27,20,25,-9999,27,-9999,10,20
21/12/08,18,29,30,22,26,-9999,26,-9999,22,26
21/12/08,19,22,36,29,29,18,24,42,35,30
21/12/08,20,19,34,29,25,26,29,43,33,25
21/12/08,21,26,30,21,52,33,32,54,29,26
21/12/08,22,23,28,20,51,36,28,48,26,31
21/12/08,23,24,31,23,30,34,27,36,25,28
21/12/08,24,29,30,25,11,25,27,21,35,22
22/12/08,1,31,28,25,25,29,21,27,30,32
22/12/08,2,20,27,22,30,30,26,26,34,32
22/12/08,3,21,26,20,26,30,20,29,33,30
22/12/08,4,19,21,20,25,27,24,24,24,28
22/12/08,5,18,19,18,26,33,32,23,34,33
22/12/08,6,23,23,18,29,33,32,23,36,35
22/12/08,7,32,29,23,30,37,36,43,47,37
22/12/08,8,40,39,38,29,43,39,46,40,37
22/12/08,9,37,44,-9999,36,26,30,69,36,33
22/12/08,10,40,44,-9999,32,36,43,63,48,28
22/12/08,11,40,47,34,51,33,37,58,17,14
22/12/08,12,47,52,42,38,-9999,27,-9999,27,13
22/12/08,13,47,-9999,61,42,-9999,14,-9999,37,16
22/12/08,14,46,60,70,50,-9999,18,-9999,41,26
22/12/08,15,55,69,-9999,40,-9999,16,-9999,55,26
22/12/08,16,59,-9999,-9999,40,-9999,26,-9999,63,22
22/12/08,17,36,77,32,30,-9999,40,24,66,19
22/12/08,18,18,52,24,20,21,57,20,53,33
22/12/08,19,19,21,22,34,16,39,40,30,-9999
22/12/08,20,20,19,15,22,39,26,39,27,-9999
22/12/08,21,10,42,12,24,31,19,39,22,38
22/12/08,22,14,46,16,18,32,25,43,29,37
22/12/08,23,35,39,27,21,29,38,33,41,44
22/12/08,24,31,37,27,19,35,35,29,38,51
23/12/08,1,19,31,13,21,39,35,54,19,-9999
23/12/08,2,18,27,16,26,33,37,15,13,40
23/12/08,3,18,26,20,23,31,32,21,5,41
23/12/08,4,17,21,22,18,34,36,24,23,37
23/12/08,5,23,19,12,23,39,44,21,25,35
23/12/08,6,41,25,14,28,48,39,25,23,32
23/12/08,7,50,35,10,36,39,33,41,39,34
23/12/08,8,51,45,21,40,46,-9999,68,41,34
23/12/08,9,44,-9999,25,28,28,47,84,37,22
23/12/08,10,-9999,70,24,49,27,41,58,59,15
23/12/08,11,-9999,35,17,29,28,29,28,42,16
23/12/08,12,-9999,32,17,20,-9999,-9999,-9999,31,11
23/12/08,13,11,32,-9999,8,-9999,-9999,-9999,28,5
23/12/08,14,12,34,18,3,-9999,-9999,-9999,21,10
23/12/08,15,12,36,18,-9999,-9999,-9999,-9999,11,10
23/12/08,16,20,45,19,11,-9999,27,-9999,14,16
23/12/08,17,15,52,23,16,15,19,22,24,16
23/12/08,18,18,47,20,28,32,30,26,35,22
23/12/08,19,20,31,19,26,30,34,37,28,-9999
23/12/08,20,23,32,22,28,28,41,46,30,-9999
23/12/08,21,20,42,22,31,33,34,46,22,43
23/12/08,22,28,40,29,40,35,37,39,36,51
23/12/08,23,30,49,32,33,36,31,25,40,58
23/12/08,24,32,34,31,31,36,29,26,53,54
24/12/08,1,30,25,32,27,39,27,30,43,55
24/12/08,2,30,24,29,35,43,69,38,37,47
24/12/08,3,38,22,32,37,41,56,37,14,40
24/12/08,4,38,22,35,33,46,52,37,34,38
24/12/08,5,34,24,35,35,44,47,32,21,43
24/12/08,6,43,31,32,30,46,47,40,39,40
24/12/08,7,48,35,32,32,46,59,59,48,39
24/12/08,8,55,-9999,34,41,62,67,66,50,43
24/12/08,9,61,-9999,36,32,70,52,74,48,37
24/12/08,10,71,52,40,46,54,41,100,62,30
24/12/08,11,58,62,40,59,53,62,90,69,13
24/12/08,12,26,64,41,48,41,66,141,58,20
24/12/08,13,23,59,32,24,-9999,32,122,23,15
24/12/08,14,27,45,34,23,-9999,25,-9999,31,22
24/12/08,15,27,37,40,26,-9999,18,-9999,33,22
24/12/08,16,30,34,36,29,-9999,20,-9999,40,13
24/12/08,17,30,26,34,29,-9999,25,-9999,37,15
24/12/08,18,25,32,35,31,-9999,29,24,34,-9999
24/12/08,19,29,49,34,39,33,38,41,45,-9999
24/12/08,20,23,37,29,38,-9999,-9999,94,41,31
24/12/08,21,24,39,26,29,29,50,76,38,30
24/12/08,22,28,48,47,26,38,47,71,35,29
24/12/08,23,40,71,55,29,37,44,97,57,25
24/12/08,24,49,82,73,41,56,48,60,78,20
25/12/08,1,51,83,53,55,66,57,99,73,31
25/12/08,2,47,97,39,52,77,67,84,82,54
25/12/08,3,53,113,55,66,86,99,146,110,70
25/12/08,4,58,106,64,89,87,92,126,92,72
25/12/08,5,64,108,83,126,46,73,153,101,67
25/12/08,6,72,58,80,105,130,94,212,210,68
25/12/08,7,84,25,75,101,89,159,343,92,75
25/12/08,8,96,24,112,170,101,198,319,81,59
25/12/08,9,101,35,100,131,155,153,260,50,40
25/12/08,10,102,44,80,98,163,132,212,41,33
25/12/08,11,77,43,69,80,107,112,188,40,50
25/12/08,12,46,41,61,68,-9999,82,131,30,48
25/12/08,13,42,44,-9999,38,-9999,46,43,38,24
25/12/08,14,40,43,35,25,-9999,26,9,33,22
25/12/08,15,32,45,47,18,-9999,34,6,35,20
25/12/08,16,29,46,41,26,-9999,37,12,41,20
25/12/08,17,26,44,24,64,-9999,39,20,38,23
25/12/08,18,20,49,39,68,-9999,38,26,42,26
25/12/08,19,16,60,43,53,33,37,31,60,36
25/12/08,20,25,38,44,41,26,35,44,36,37
25/12/08,21,31,55,37,48,37,46,56,46,30
25/12/08,22,34,59,39,62,45,43,48,46,42
25/12/08,23,36,51,39,60,57,50,39,40,64
25/12/08,24,38,50,36,48,60,42,40,40,49
26/12/08,1,36,50,32,41,59,46,53,39,43
26/12/08,2,30,45,29,42,51,44,44,30,34
26/12/08,3,27,40,26,40,46,49,31,26,33
26/12/08,4,29,39,28,30,43,43,26,26,31
26/12/08,5,30,39,27,33,41,40,24,27,31
26/12/08,6,35,43,26,24,38,39,29,29,36
26/12/08,7,48,-9999,29,35,45,36,38,48,34
26/12/08,8,52,-9999,33,35,56,41,37,37,45
26/12/08,9,51,-9999,42,34,44,35,45,38,31
26/12/08,10,58,-9999,56,49,34,49,66,42,24
26/12/08,11,58,-9999,68,55,-9999,53,-9999,44,22
26/12/08,12,32,29,50,62,-9999,38,-9999,56,-9999
26/12/08,13,25,41,39,39,-9999,26,-9999,6,-9999
26/12/08,14,25,48,26,20,-9999,17,-9999,28,13
26/12/08,15,12,41,14,11,-9999,21,-9999,32,16
26/12/08,16,7,29,9,13,-9999,20,-9999,23,21
26/12/08,17,16,18,9,31,-9999,17,-9999,10,12
26/12/08,18,13,26,16,29,-9999,24,46,16,15
26/12/08,19,15,29,19,33,15,35,87,24,31
26/12/08,20,16,29,17,29,27,39,103,25,30
26/12/08,21,18,30,18,28,28,29,45,27,23
26/12/08,22,20,31,24,27,32,36,39,10,35
26/12/08,23,33,38,29,27,32,27,25,9,46
26/12/08,24,21,-9999,33,18,29,22,28,27,36
27/12/08,1,17,-9999,31,23,26,18,16,30,-9999
27/12/08,2,22,-9999,28,20,28,26,47,26,55
27/12/08,3,25,-9999,23,17,29,36,16,53,40
27/12/08,4,20,-9999,22,15,30,31,16,52,37
27/12/08,5,17,-9999,20,22,32,41,23,38,31
27/12/08,6,21,-9999,18,23,33,32,27,35,-9999
27/12/08,7,29,-9999,19,27,42,31,29,38,34
27/12/08,8,36,-9999,20,28,49,47,37,59,36
27/12/08,9,44,-9999,40,25,40,30,47,48,19
27/12/08,10,48,-9999,36,55,34,32,138,38,16
27/12/08,11,34,-9999,35,39,28,29,58,47,14
27/12/08,12,18,-9999,23,34,15,24,22,32,7
27/12/08,13,-9999,-9999,5,7,7,6,-9999,12,9
27/12/08,14,-9999,-9999,5,3,-9999,6,-9999,5,8
27/12/08,15,3,-9999,7,9,-9999,11,16,-9999,-9999
27/12/08,16,6,-9999,9,12,11,28,18,2,-9999
27/12/08,17,9,-9999,11,16,9,47,18,5,-9999
27/12/08,18,10,-9999,13,26,19,36,21,15,-9999
27/12/08,19,11,-9999,14,27,34,21,32,17,-9999
27/12/08,20,17,-9999,26,24,17,18,30,13,-9999
27/12/08,21,18,-9999,47,25,27,17,38,18,-9999
27/12/08,22,20,-9999,28,26,38,20,24,14,-9999
