FECHA,HORA,VAL,SUR,TAC,EAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,NET,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,BJU,TAX,ACO,IZT,CHO
15/07/08,23,0.000,0.002,0.000,0.003,0.004,0.000,0.000,0.002,0.003,0.009,0.005,0.004,0.004,0.004,-9.999,0.000,-9.999,0.003,0.003,0.002,0.002,0.005,0.002,0.005,-9.999,0.002,0.002,0.002,0.000
15/07/08,24,0.000,0.002,0.002,0.004,0.004,0.000,0.000,0.002,0.005,0.010,0.005,0.004,0.004,0.003,-9.999,0.000,-9.999,0.003,0.019,0.002,0.002,0.005,0.002,0.005,-9.999,0.001,0.002,0.002,0.000
16/07/08,1,0.001,0.001,0.013,0.011,0.004,0.000,0.000,0.001,0.019,0.041,0.005,0.009,0.004,0.003,-9.999,0.000,-9.999,0.004,0.046,0.003,0.002,0.006,0.002,0.005,-9.999,0.001,0.002,0.005,0.000
16/07/08,2,0.001,0.001,0.011,0.015,0.004,0.000,0.000,0.001,0.021,0.041,0.005,0.021,0.003,0.003,-9.999,0.000,-9.999,0.006,0.035,0.002,0.002,0.010,0.003,0.012,-9.999,0.001,0.002,0.013,0.000
16/07/08,3,0.006,0.001,0.011,0.011,0.004,0.000,0.000,0.001,0.018,0.028,0.005,0.018,0.003,0.004,-9.999,0.000,-9.999,0.015,0.028,0.002,0.002,0.009,0.003,0.016,-9.999,0.006,0.001,0.017,0.000
16/07/08,4,0.005,0.002,0.009,0.009,0.004,0.000,0.000,0.001,0.013,0.016,0.004,0.015,0.003,0.003,-9.999,0.000,-9.999,0.009,0.021,0.008,0.003,0.009,0.003,0.018,-9.999,0.005,0.002,0.015,0.000
16/07/08,5,0.007,0.003,0.007,0.009,0.008,0.000,0.000,0.001,0.010,0.014,0.006,0.011,0.003,0.004,-9.999,0.000,-9.999,0.024,0.019,0.008,0.002,0.008,0.004,0.015,-9.999,0.005,0.002,0.010,0.001
16/07/08,6,0.010,0.003,0.008,0.007,0.008,0.000,0.000,0.001,0.016,0.025,0.006,0.014,0.003,0.005,-9.999,0.000,-9.999,0.035,0.021,0.021,0.002,0.008,0.005,0.012,-9.999,0.008,0.002,0.011,0.002
16/07/08,7,0.028,0.004,0.023,0.016,0.014,0.001,0.005,0.002,0.026,0.036,0.006,0.022,0.004,0.006,-9.999,0.000,-9.999,0.045,0.021,0.046,0.002,0.010,0.005,0.008,-9.999,0.006,0.002,0.015,0.003
16/07/08,8,0.034,0.006,0.023,0.031,0.019,0.003,0.006,0.005,0.030,0.042,0.007,0.020,0.005,0.007,-9.999,0.003,-9.999,0.081,0.029,0.016,0.004,0.021,0.007,0.010,-9.999,0.005,0.002,0.009,0.003
16/07/08,9,0.041,0.009,0.021,0.032,0.013,0.003,0.006,0.014,0.037,0.059,0.012,0.020,0.012,0.011,-9.999,0.007,-9.999,0.045,0.025,0.005,0.005,0.026,0.013,-9.999,-9.999,0.005,0.003,0.013,0.005
16/07/08,10,0.020,0.014,0.024,0.024,0.008,0.009,0.007,-9.999,0.033,0.039,0.016,0.023,0.015,0.008,-9.999,-9.999,-9.999,0.020,-9.999,0.004,0.006,0.027,0.014,-9.999,-9.999,0.012,0.003,0.016,0.004
16/07/08,11,0.012,0.010,0.015,0.019,0.008,0.004,0.010,-9.999,0.018,0.021,0.012,0.023,0.013,0.008,-9.999,-9.999,-9.999,0.018,-9.999,0.005,0.004,0.023,0.010,-9.999,-9.999,0.012,0.002,0.016,0.002
16/07/08,12,0.007,0.011,0.011,0.016,0.006,0.003,0.009,-9.999,0.016,0.017,0.010,0.018,0.010,0.010,-9.999,0.007,-9.999,0.032,0.019,0.041,0.004,0.018,0.009,-9.999,-9.999,0.013,0.002,0.015,0.002
16/07/08,13,0.008,0.011,0.010,-9.999,0.013,0.003,0.004,-9.999,0.010,0.023,0.013,0.012,0.012,0.007,-9.999,0.004,-9.999,0.047,0.034,0.028,0.003,0.013,0.012,0.008,-9.999,0.010,0.002,0.010,0.001
16/07/08,14,0.014,0.005,0.006,-9.999,0.007,0.009,0.006,-9.999,0.009,0.023,0.015,0.006,0.011,-9.999,-9.999,0.003,-9.999,0.020,0.029,0.005,0.004,0.007,0.009,0.006,-9.999,0.005,0.003,0.005,0.001
16/07/08,15,0.008,0.003,0.009,0.014,0.005,0.000,0.001,0.000,0.014,0.014,0.008,-9.999,0.006,0.005,-9.999,0.001,-9.999,0.006,-9.999,0.003,0.003,0.007,0.005,0.006,-9.999,0.004,0.002,0.003,0.001
16/07/08,16,0.001,0.003,0.002,0.001,0.004,0.000,0.000,0.001,0.003,0.005,0.007,-9.999,0.005,0.005,-9.999,0.000,-9.999,0.004,-9.999,0.003,0.003,0.005,0.004,0.006,-9.999,0.004,0.002,0.003,0.000
16/07/08,17,0.000,0.002,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.004,0.006,0.004,0.005,0.005,-9.999,0.000,-9.999,0.004,-9.999,0.002,0.003,0.005,0.003,0.006,-9.999,0.003,0.002,0.002,0.000
16/07/08,18,0.001,0.002,0.000,0.000,0.004,0.000,0.000,0.000,0.001,0.005,0.006,0.004,0.005,0.005,-9.999,0.000,-9.999,0.003,-9.999,0.003,0.003,0.005,0.003,0.005,-9.999,0.002,0.002,0.003,0.001
16/07/08,19,0.001,0.002,-9.999,0.000,0.004,0.000,0.000,0.001,0.000,0.007,0.006,0.004,0.004,0.004,-9.999,0.000,-9.999,0.004,-9.999,0.003,0.002,0.007,0.002,0.005,-9.999,0.004,0.002,0.002,0.002
16/07/08,20,0.001,0.002,-9.999,0.000,0.004,0.000,0.000,0.002,0.000,0.003,0.006,0.004,0.004,0.004,-9.999,0.000,-9.999,0.004,-9.999,0.003,0.003,0.009,0.002,0.005,-9.999,0.004,0.002,0.003,0.000
16/07/08,21,0.001,0.002,-9.999,0.000,0.004,0.000,-9.999,0.002,0.000,0.003,0.006,0.004,0.004,0.004,-9.999,0.000,-9.999,0.003,-9.999,0.003,0.003,0.008,0.002,0.005,-9.999,0.004,0.002,0.003,0.000
16/07/08,22,0.001,-9.999,-9.999,0.000,0.004,0.000,-9.999,0.002,0.000,0.003,0.006,0.003,0.004,0.004,-9.999,0.000,-9.999,0.003,-9.999,0.002,0.002,0.007,0.002,0.004,-9.999,0.003,0.002,0.002,0.000
16/07/08,23,0.002,0.007,-9.999,0.000,0.004,0.000,-9.999,-9.999,0.000,0.003,0.006,0.005,0.005,0.004,-9.999,0.000,-9.999,0.003,0.004,0.002,0.003,0.006,0.003,0.005,-9.999,0.004,0.002,0.004,0.000
16/07/08,24,0.003,0.003,-9.999,0.000,0.005,0.000,0.002,-9.999,0.001,0.002,0.006,0.011,0.006,0.004,-9.999,0.002,-9.999,0.004,-9.999,0.002,0.005,0.008,0.004,0.009,-9.999,0.004,0.002,0.008,0.000
17/07/08,1,0.003,0.001,-9.999,0.000,0.008,0.001,0.000,0.001,0.001,0.003,0.006,0.007,0.004,0.004,-9.999,0.004,-9.999,0.005,0.003,0.005,0.005,0.007,0.003,0.009,-9.999,0.003,0.001,0.004,0.001
17/07/08,2,0.003,0.002,-9.999,0.000,0.007,0.000,0.000,0.001,0.000,0.003,0.007,0.006,0.004,0.003,-9.999,0.002,-9.999,0.004,0.002,0.004,0.003,0.006,0.002,0.007,-9.999,0.002,0.001,0.003,0.003
17/07/08,3,0.007,0.001,-9.999,0.000,0.006,0.000,0.000,0.000,0.000,0.002,0.006,0.005,0.004,0.003,-9.999,0.001,-9.999,0.008,0.002,0.003,0.002,0.006,0.002,0.006,-9.999,0.002,0.001,0.002,0.001
17/07/08,4,0.009,0.002,-9.999,0.000,0.005,0.001,0.000,0.000,0.000,0.005,0.006,0.006,0.003,0.003,-9.999,0.000,-9.999,0.008,0.004,0.006,0.003,0.006,0.002,0.006,-9.999,0.002,0.001,0.002,0.007
17/07/08,5,0.008,0.001,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.005,0.006,0.006,0.003,0.003,-9.999,0.000,-9.999,0.014,0.004,0.011,0.002,0.006,0.002,0.006,-9.999,0.002,0.002,0.003,0.009
17/07/08,6,0.003,0.003,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.006,0.006,0.005,0.003,0.004,-9.999,0.000,-9.999,0.015,0.004,0.008,0.004,0.005,0.003,0.006,-9.999,0.002,0.002,0.003,0.007
17/07/08,7,0.005,0.006,0.000,0.000,0.005,0.000,0.001,0.000,0.002,0.010,0.009,0.006,0.004,0.005,-9.999,0.001,-9.999,0.015,0.005,0.006,0.003,0.006,0.003,0.008,-9.999,0.002,0.002,0.005,0.006
17/07/08,8,0.006,0.005,0.000,0.001,0.006,0.001,0.001,0.002,0.005,0.011,0.010,0.007,0.004,0.006,-9.999,0.002,-9.999,0.015,0.007,0.008,0.003,0.008,0.003,0.010,-9.999,0.003,0.003,0.005,0.009
17/07/08,9,-9.999,0.004,-9.999,0.006,0.015,0.002,0.001,0.005,-9.999,-9.999,0.012,0.008,0.005,0.007,-9.999,0.002,-9.999,0.013,0.016,0.006,0.003,0.009,0.004,0.009,-9.999,0.003,0.004,0.005,0.004
17/07/08,10,0.004,0.004,-9.999,0.005,0.016,0.002,0.001,0.008,-9.999,0.019,0.012,0.007,0.006,0.006,-9.999,0.004,-9.999,0.011,0.013,0.010,0.004,0.008,0.004,0.007,-9.999,0.004,0.006,0.005,0.003
17/07/08,11,0.002,-9.999,-9.999,0.003,0.012,0.002,0.001,0.007,-9.999,0.011,0.013,0.006,0.005,0.005,-9.999,0.004,-9.999,0.009,0.009,0.011,0.003,0.008,0.004,0.006,-9.999,0.003,0.005,0.004,0.001
17/07/08,12,0.004,-9.999,-9.999,0.001,0.011,0.004,0.002,0.005,-9.999,0.007,0.014,0.006,0.005,0.005,-9.999,0.003,-9.999,0.008,0.008,0.008,0.003,0.007,0.003,0.006,-9.999,0.003,0.004,0.004,0.001
17/07/08,13,0.005,-9.999,-9.999,-9.999,0.009,0.004,0.002,0.004,-9.999,0.008,0.012,0.006,0.004,0.006,-9.999,0.004,-9.999,0.009,0.007,0.008,0.002,0.007,0.003,0.008,-9.999,0.003,0.004,0.004,0.000
17/07/08,14,0.004,-9.999,-9.999,-9.999,0.008,0.003,0.001,0.002,0.006,0.009,0.011,0.006,0.010,0.006,-9.999,0.002,-9.999,0.008,0.007,0.007,0.002,0.006,0.006,0.006,-9.999,0.003,0.003,0.004,0.000
17/07/08,15,0.002,-9.999,0.004,-9.999,0.006,0.001,0.000,0.001,0.006,0.006,0.010,-9.999,0.007,0.010,-9.999,0.001,-9.999,0.008,0.007,0.006,0.002,0.006,0.005,0.006,-9.999,0.004,0.002,0.003,0.000
17/07/08,16,0.000,-9.999,0.004,-9.999,0.005,0.000,0.000,0.001,0.004,0.004,0.008,0.004,0.010,0.004,-9.999,0.000,-9.999,0.006,0.006,0.004,0.002,0.005,0.003,0.005,-9.999,0.003,0.002,0.002,0.003
17/07/08,17,0.001,-9.999,0.003,-9.999,0.004,0.000,0.000,0.002,0.003,0.004,0.009,0.005,0.004,0.005,-9.999,0.000,-9.999,0.005,0.003,0.003,0.002,0.006,0.002,0.005,-9.999,0.001,0.002,0.002,0.001
17/07/08,18,0.004,0.002,0.004,-9.999,0.004,0.000,0.000,0.001,0.003,0.005,0.008,0.008,0.004,0.003,-9.999,0.001,-9.999,0.005,0.004,0.003,0.002,0.005,0.003,0.006,-9.999,0.005,0.002,0.003,0.000
17/07/08,19,0.003,0.002,0.003,-9.999,0.005,0.000,0.000,0.001,0.003,0.004,0.007,0.008,0.004,0.004,-9.999,0.001,-9.999,0.006,0.003,0.003,0.002,0.005,0.003,0.006,-9.999,0.004,0.002,0.003,0.000
17/07/08,20,0.002,0.003,0.003,-9.999,0.004,-9.999,0.000,0.000,0.003,0.004,-9.999,0.006,0.004,0.004,-9.999,0.001,-9.999,0.005,0.003,0.003,0.003,0.005,0.003,0.005,-9.999,0.005,0.002,0.003,0.000
17/07/08,21,0.000,0.002,0.003,-9.999,0.004,-9.999,0.000,0.000,0.002,0.004,-9.999,0.004,0.003,0.004,-9.999,0.000,-9.999,0.004,0.003,0.003,0.003,0.003,0.003,0.004,-9.999,0.003,0.002,0.002,0.001
17/07/08,22,0.001,0.002,0.003,-9.999,0.005,-9.999,0.000,0.000,0.002,0.003,0.005,0.005,0.003,0.004,-9.999,0.000,-9.999,0.003,0.003,0.002,0.003,0.002,0.002,0.005,-9.999,0.001,0.003,0.002,0.002
17/07/08,23,0.002,0.002,0.002,-9.999,0.005,0.000,0.000,0.000,0.002,0.003,0.005,0.004,0.004,0.004,-9.999,0.000,-9.999,0.004,0.004,0.002,0.002,0.003,0.002,0.005,-9.999,0.002,0.003,0.002,0.003
17/07/08,24,0.001,0.002,0.003,-9.999,0.005,0.000,0.000,0.000,0.002,0.004,0.005,0.004,0.004,0.003,-9.999,0.000,-9.999,0.004,0.003,0.003,0.003,0.003,0.002,0.005,-9.999,0.002,0.004,0.002,0.002
18/07/08,1,0.000,0.002,0.003,-9.999,0.005,0.000,0.000,0.000,0.003,0.004,0.006,-9.999,0.004,0.002,-9.999,0.000,-9.999,0.004,0.003,0.002,0.005,0.003,0.002,0.005,-9.999,0.001,0.003,0.003,0.005
18/07/08,2,0.000,0.003,0.003,-9.999,0.004,0.000,0.000,0.000,0.002,0.004,0.006,0.004,0.004,0.002,-9.999,0.000,-9.999,0.004,0.002,0.003,0.004,0.003,0.002,0.005,-9.999,0.001,0.003,0.003,0.007
18/07/08,3,0.001,0.004,0.003,-9.999,0.005,0.000,0.000,0.000,0.002,0.003,0.005,0.004,0.004,0.003,-9.999,0.000,-9.999,0.004,0.002,0.004,0.004,0.003,0.001,0.005,-9.999,0.002,0.002,0.003,0.005
18/07/08,4,0.001,0.004,0.003,-9.999,0.005,0.000,0.000,0.000,0.002,0.003,0.005,0.004,0.004,0.003,-9.999,0.000,-9.999,0.004,0.002,0.005,0.003,0.003,0.002,0.005,-9.999,0.002,0.002,0.004,0.005
18/07/08,5,0.001,0.003,0.003,-9.999,0.005,0.000,0.000,0.000,0.002,0.003,0.007,0.005,0.003,0.003,-9.999,0.000,-9.999,0.006,0.003,0.006,0.004,0.003,0.002,0.006,-9.999,0.003,0.002,0.004,0.008
18/07/08,6,0.001,0.003,0.003,-9.999,0.005,0.000,0.000,0.000,0.003,0.006,0.007,0.006,0.004,0.004,-9.999,0.000,-9.999,0.006,0.003,0.006,0.004,0.003,0.002,0.007,-9.999,0.005,0.002,0.007,0.005
18/07/08,7,0.003,0.004,0.004,-9.999,0.007,0.000,0.001,0.000,0.003,0.006,0.007,0.007,0.004,0.005,-9.999,0.001,-9.999,0.005,0.003,0.005,0.004,0.004,0.003,0.009,-9.999,0.004,0.002,0.007,0.004
18/07/08,8,0.003,0.005,0.004,-9.999,0.007,0.000,0.003,0.003,0.004,0.009,0.009,0.008,0.005,0.006,-9.999,0.001,-9.999,0.007,0.002,0.006,0.004,0.006,-9.999,0.011,-9.999,0.004,0.002,0.007,0.003
18/07/08,9,0.005,0.005,0.004,-9.999,0.008,0.001,0.003,0.003,0.005,0.010,0.011,0.008,0.005,0.007,-9.999,0.002,-9.999,0.008,0.003,0.006,0.005,0.007,-9.999,0.012,-9.999,-9.999,0.003,0.009,0.002
18/07/08,10,0.005,0.004,0.005,-9.999,0.006,-9.999,0.003,0.004,0.005,0.011,0.013,0.009,0.006,0.007,-9.999,0.002,-9.999,0.008,0.005,0.006,0.005,0.009,-9.999,0.010,-9.999,-9.999,0.004,0.008,0.002
18/07/08,11,0.005,0.003,0.005,-9.999,0.005,-9.999,0.002,0.003,0.007,0.010,0.011,0.009,0.005,0.006,-9.999,0.003,-9.999,0.007,0.004,0.005,0.004,0.007,-9.999,0.009,-9.999,-9.999,0.004,0.007,0.004
18/07/08,12,0.003,0.005,0.005,-9.999,0.006,0.003,-9.999,0.001,0.008,0.008,0.009,0.007,0.006,0.007,-9.999,0.003,-9.999,0.006,0.004,0.004,0.003,0.006,0.005,0.008,-9.999,-9.999,0.003,0.005,0.005
18/07/08,13,0.001,0.004,0.005,-9.999,0.005,0.002,-9.999,0.001,0.005,0.007,0.008,0.007,0.006,0.006,-9.999,0.001,-9.999,0.005,0.004,0.003,0.003,0.006,0.006,0.007,-9.999,0.005,0.003,-9.999,0.003
18/07/08,14,0.001,0.004,0.004,0.005,0.005,0.002,-9.999,0.000,0.004,0.006,0.007,0.006,0.006,0.005,-9.999,0.001,-9.999,0.004,0.004,0.003,0.004,0.005,0.005,0.006,-9.999,0.004,0.003,0.004,0.002
18/07/08,15,0.000,0.003,0.003,0.004,0.004,0.001,0.000,0.000,0.004,0.006,0.008,0.005,0.005,0.005,-9.999,0.000,-9.999,0.005,0.004,0.003,0.003,0.004,0.005,0.006,-9.999,0.003,0.002,0.003,0.001
18/07/08,16,0.000,0.003,0.003,0.004,0.004,0.001,0.000,0.000,0.003,0.005,0.013,0.004,0.005,0.005,-9.999,0.000,-9.999,0.005,0.005,0.005,0.002,0.004,0.005,0.005,-9.999,0.003,0.002,0.003,0.008
18/07/08,17,0.001,0.002,-9.999,0.003,0.004,0.001,0.000,0.000,0.003,0.004,0.008,0.005,0.004,0.005,-9.999,0.000,-9.999,0.004,0.004,0.003,0.002,0.005,0.004,0.006,-9.999,0.002,0.003,0.003,0.009
18/07/08,18,0.002,0.002,0.002,0.002,0.006,0.001,0.000,0.002,0.003,0.003,0.007,0.006,0.004,0.004,-9.999,0.000,-9.999,0.005,0.003,0.003,0.002,0.005,0.003,0.006,-9.999,0.002,0.011,0.003,0.006
18/07/08,19,0.002,0.003,0.002,0.002,0.005,0.001,0.001,0.001,0.002,0.004,0.007,0.006,0.004,0.003,-9.999,0.000,-9.999,0.004,-9.999,0.003,0.002,0.005,0.003,0.006,-9.999,0.002,0.005,0.002,0.004
18/07/08,20,0.001,0.003,0.003,0.002,0.004,0.001,0.001,0.001,0.003,0.006,0.007,0.007,0.005,0.004,-9.999,0.000,-9.999,0.005,0.010,0.003,0.005,0.005,0.003,0.006,-9.999,0.004,0.003,0.003,0.004
18/07/08,21,0.009,0.006,0.020,0.008,0.005,0.001,0.005,0.000,0.016,0.016,0.006,0.014,0.004,0.005,-9.999,0.001,-9.999,0.009,0.013,0.003,0.003,0.006,0.010,0.008,-9.999,0.008,0.002,0.013,0.004
18/07/08,22,0.013,0.009,0.006,0.008,0.005,0.002,0.006,0.000,0.008,0.011,0.007,0.019,0.004,0.010,-9.999,0.006,-9.999,0.015,0.008,0.003,0.005,0.007,0.005,0.018,-9.999,0.016,0.002,0.019,0.009
18/07/08,23,0.009,0.004,0.003,0.006,0.006,0.002,0.004,0.000,0.005,0.009,0.007,0.014,0.004,0.010,-9.999,0.007,-9.999,0.013,0.006,0.008,0.004,0.008,0.004,0.017,-9.999,0.012,0.003,0.013,0.006
18/07/08,24,0.008,0.003,0.003,0.003,0.009,0.002,0.003,0.000,0.004,0.007,0.008,0.010,0.004,0.008,-9.999,0.005,-9.999,0.011,0.004,0.018,0.004,0.007,0.004,0.013,-9.999,0.004,0.003,0.007,0.004
19/07/08,1,0.009,0.003,0.006,0.003,0.014,0.004,0.004,0.000,0.004,0.008,0.007,0.009,0.004,0.006,-9.999,0.004,-9.999,0.012,0.005,0.024,0.005,0.006,0.004,0.009,-9.999,0.003,0.003,0.006,-9.999
19/07/08,2,0.011,0.003,0.003,0.003,0.012,0.005,0.006,0.000,0.004,0.015,0.007,0.013,0.004,0.005,-9.999,0.002,-9.999,0.015,0.012,0.020,0.003,0.006,0.003,0.010,-9.999,0.003,0.003,0.008,0.007
19/07/08,3,0.013,0.003,0.002,0.002,0.008,0.003,0.004,0.000,0.003,0.015,0.006,0.012,0.004,0.005,-9.999,0.001,-9.999,0.018,0.018,0.016,0.003,0.006,0.003,0.009,-9.999,0.002,0.002,0.007,0.005
19/07/08,4,0.015,0.003,0.002,0.002,0.008,0.002,0.003,0.000,0.002,0.021,0.006,0.011,0.004,0.004,-9.999,0.002,-9.999,0.032,0.010,0.013,0.003,0.005,0.003,0.006,-9.999,0.002,0.003,0.004,0.008
19/07/08,5,0.007,0.004,0.002,0.002,0.010,0.002,0.003,0.000,0.003,0.018,0.006,0.011,0.004,0.004,-9.999,0.001,-9.999,0.027,0.006,0.014,0.004,0.006,0.003,0.006,-9.999,0.002,0.002,0.004,0.004
19/07/08,6,0.008,0.003,0.005,0.002,0.012,0.003,0.003,0.001,0.003,0.012,0.007,0.013,0.004,0.004,-9.999,0.002,-9.999,0.018,0.010,0.008,0.003,0.005,0.003,0.007,-9.999,0.002,0.003,0.004,0.003
19/07/08,7,0.009,0.004,0.005,0.004,0.007,0.003,0.004,0.001,0.005,0.014,0.010,0.013,0.004,0.005,-9.999,0.003,-9.999,0.018,0.011,0.006,0.003,0.006,0.004,0.007,-9.999,0.002,0.003,0.005,0.004
19/07/08,8,0.012,0.005,0.009,0.012,0.008,0.005,0.006,0.004,0.011,0.026,0.014,0.010,0.006,0.007,-9.999,0.005,-9.999,0.019,0.014,0.006,0.004,0.009,0.006,0.009,-9.999,0.002,0.003,0.005,0.004
19/07/08,9,0.015,0.009,0.011,0.023,0.009,0.006,0.005,0.008,0.015,0.028,0.017,0.010,0.012,0.008,-9.999,0.008,-9.999,0.026,0.017,0.014,0.006,0.010,0.012,0.012,-9.999,0.005,0.005,0.007,0.006
19/07/08,10,0.019,0.012,0.014,0.019,0.011,0.009,0.005,0.007,0.019,0.026,0.017,0.010,0.013,0.009,-9.999,-9.999,-9.999,0.022,0.012,0.016,0.011,0.010,0.011,0.011,-9.999,0.009,0.009,0.008,0.007
